call_id,caller_msisdn,callee_msisdn,start_timestamp,duration_sec,call_type,caller_tower_id,caller_tower_lat,caller_tower_lon,callee_tower_id,callee_tower_lat,callee_tower_lon
5DFE5267,+91-80720-84527,+91-63990-86712,2025-03-15T13:13:00,504,VOICE,BOM-447,19.044113,72.855376,BOM-103,18.963278,72.833917
341AE917,+91-91761-89054,+91-80720-79303,2025-02-04T18:29:00,1203,VOICE,BOM-808,19.054362,72.900599,BOM-702,19.076247,72.877673
F94E64BF,+91-91761-93218,+91-89120-39656,2025-01-20T20:54:00,585,VOICE,BOM-447,19.044859,72.856249,BOM-621,19.13589,72.829622
2C4D09CB,+91-77540-52357,+91-77540-74257,2025-01-04T20:12:00,1620,VOICE,BOM-318,19.119968,72.846847,BOM-318,19.119808,72.846523
01BF0D53,+91-63990-29689,+91-87890-91888,2025-02-06T18:56:00,570,VOICE,BOM-901,19.029762,72.855733,BOM-212,19.041689,72.864062
B700205B,+91-75300-52298,+91-80720-20135,2025-02-24T13:51:00,10,SMS,BOM-621,19.136102,72.830074,BOM-901,19.029434,72.855736
83973A61,+91-89120-49855,+91-89120-44136,2025-01-08T22:37:00,1188,VOICE,BOM-447,19.044556,72.855592,BOM-244,19.098527,72.848985
348647DB,+91-87890-74401,+91-75300-65194,2025-03-15T07:56:00,1313,VOICE,BOM-212,19.041422,72.863326,BOM-244,19.099297,72.848717
3EFF5B60,+91-75300-16151,+91-91761-31231,2025-03-13T15:27:00,26,SMS,BOM-318,19.119648,72.846637,BOM-318,19.119399,72.846433
EC9BC1F8,+91-93400-12958,+91-63990-39099,2025-02-14T22:58:00,1394,VOICE,BOM-519,19.066265,72.878485,BOM-212,19.041568,72.863297
EDC182C6,+91-93400-31831,+91-75300-95631,2025-02-16T14:50:00,670,VOICE,BOM-103,18.96374,72.833967,BOM-212,19.041389,72.863845
1338B97A,+91-80720-36731,+91-87890-40569,2025-02-03T23:45:00,983,VOICE,BOM-212,19.041102,72.863801,BOM-244,19.098932,72.848676
B3D84447,+91-89120-82264,+91-75300-55121,2025-01-21T15:47:00,598,VOICE,BOM-447,19.044287,72.855463,BOM-244,19.09928,72.848714
DF4BFDEB,+91-93400-69092,+91-88200-14326,2025-01-19T10:50:00,5,SMS,BOM-621,19.135941,72.829211,BOM-318,19.119541,72.847
250711F0,+91-89120-36630,+91-70420-53695,2025-01-30T22:32:00,470,VOICE,BOM-519,19.065925,72.878118,BOM-212,19.041774,72.863269
AB1FBBFF,+91-75300-10994,+91-91761-29821,2025-01-06T20:06:00,232,VOICE,BOM-244,19.098739,72.848744,BOM-702,19.076019,72.877689
1FCB2050,+91-91761-86529,+91-93400-69725,2025-01-14T22:46:00,1412,VOICE,BOM-901,19.030087,72.85568,BOM-212,19.041162,72.863279
1674E9E8,+91-88200-69889,+91-88200-56643,2025-02-20T10:39:00,285,VOICE,BOM-212,19.041584,72.863852,BOM-244,19.09859,72.849183
8E75BEE2,+91-88200-93590,+91-77540-38553,2025-02-22T08:37:00,581,VOICE,BOM-244,19.099051,72.849453,BOM-901,19.02928,72.855566
734033A6,+91-89120-92201,+91-63990-18997,2025-02-14T09:08:00,1356,VOICE,BOM-621,19.136447,72.829815,BOM-447,19.044398,72.855729
0FAE5C66,+91-91761-52294,+91-63990-34368,2025-02-15T14:04:00,1360,VOICE,BOM-702,19.075772,72.87798,BOM-212,19.04091,72.863888
66F1F5D4,+91-75300-93208,+91-77540-23936,2025-02-23T22:02:00,908,VOICE,BOM-103,18.963502,72.833767,BOM-212,19.041163,72.864149
26E24397,+91-87890-77392,+91-80720-92468,2025-02-22T14:33:00,1188,VOICE,BOM-519,19.066559,72.878307,BOM-103,18.963668,72.834371
273C0D5D,+91-93400-50078,+91-93400-99641,2025-03-15T19:37:00,582,VOICE,BOM-702,19.076254,72.877939,BOM-244,19.099365,72.849291
11535B35,+91-91761-89211,+91-70420-53157,2025-01-04T12:24:00,29,VOICE,BOM-447,19.044567,72.856084,BOM-212,19.041567,72.86395
4062CCCF,+91-80720-94148,+91-87890-49986,2025-02-20T18:57:00,48,SMS,BOM-901,19.029356,72.85552,BOM-103,18.963703,72.834489
13025795,+91-88200-27836,+91-80720-72760,2025-01-29T16:00:00,640,VOICE,BOM-318,19.11985,72.846946,BOM-621,19.135594,72.829717
5EA85133,+91-63990-99817,+91-77540-62799,2025-01-19T21:11:00,108,VOICE,BOM-901,19.029517,72.855051,BOM-447,19.044345,72.856192
145DC326,+91-87890-96409,+91-91761-12826,2025-03-12T19:21:00,48,SMS,BOM-901,19.03009,72.855558,BOM-808,19.054072,72.900727
A4E79A9F,+91-88200-68973,+91-88200-29527,2025-02-11T09:51:00,29,SMS,BOM-519,19.0667,72.878239,BOM-447,19.044858,72.85619
5012661C,+91-93400-47899,+91-87890-13703,2025-03-14T20:25:00,977,VOICE,BOM-901,19.029997,72.855731,BOM-212,19.041672,72.863327
79993157,+91-89120-41519,+91-89120-61007,2025-03-11T17:24:00,1633,VOICE,BOM-212,19.041401,72.864174,BOM-447,19.043998,72.855532
D68539DC,+91-93400-63834,+91-87890-45591,2025-03-05T08:10:00,17,SMS,BOM-318,19.11969,72.84714,BOM-808,19.054885,72.900765
68550647,+91-89120-69637,+91-89120-81009,2025-03-09T21:30:00,615,VOICE,BOM-621,19.135829,72.829358,BOM-901,19.029858,72.855766
80464A87,+91-91761-32310,+91-77540-55140,2025-02-27T07:19:00,1630,VOICE,BOM-621,19.135542,72.829827,BOM-318,19.119531,72.846638
5410F8EC,+91-88200-24543,+91-89120-31913,2025-03-12T09:30:00,946,VOICE,BOM-621,19.135806,72.829507,BOM-318,19.120025,72.84706
3F2A5777,+91-93400-16470,+91-87890-38917,2025-02-26T20:27:00,511,VOICE,BOM-808,19.054394,72.900534,BOM-447,19.044412,72.856111
978E3772,+91-77540-82553,+91-80720-94839,2025-01-11T16:22:00,45,SMS,BOM-103,18.963308,72.834662,BOM-447,19.044595,72.855741
18B15139,+91-63990-68407,+91-89120-85399,2025-03-06T09:14:00,23,SMS,BOM-808,19.054148,72.900336,BOM-901,19.029671,72.854849
F6E356F0,+91-89120-68920,+91-91761-78349,2025-01-31T14:36:00,324,VOICE,BOM-212,19.041885,72.86386,BOM-901,19.02913,72.85572
368A2E04,+91-77540-48307,+91-88200-91389,2025-02-17T09:12:00,10,SMS,BOM-212,19.041291,72.863379,BOM-212,19.041009,72.863476
6F7F7B74,+91-98400-22222,+91-98400-11111,2025-02-09T19:41:00,1338,VOICE,BOM-212,19.041713,72.86387,BOM-808,19.054508,72.900018
306CD230,+91-80720-63017,+91-89120-82327,2025-01-10T16:57:00,481,VOICE,BOM-621,19.136338,72.829768,BOM-808,19.054699,72.900059
F516A3B6,+91-80720-26299,+91-77540-12135,2025-03-13T10:45:00,27,SMS,BOM-702,19.075929,72.877483,BOM-621,19.136262,72.829498
5510C649,+91-98400-11111,+91-98400-33333,2025-01-10T22:50:00,1759,VOICE,BOM-212,19.041239,72.863893,BOM-702,19.076252,72.878059
9BB6C48F,+91-75300-96624,+91-93400-52917,2025-01-29T22:51:00,222,VOICE,BOM-103,18.963365,72.833807,BOM-808,19.054686,72.900188
CFC30A57,+91-75300-33467,+91-93400-81299,2025-02-21T21:24:00,17,SMS,BOM-103,18.963569,72.834357,BOM-447,19.044834,72.855752
9E90EE16,+91-77540-40794,+91-77540-10250,2025-02-15T12:59:00,58,SMS,BOM-244,19.098671,72.849278,BOM-244,19.098562,72.848951
0BBAF079,+91-98400-22222,+91-98400-11111,2025-01-11T17:38:00,795,VOICE,BOM-447,19.043966,72.855575,BOM-244,19.099031,72.848954
73608C45,+91-77540-45755,+91-89120-96918,2025-01-28T07:33:00,867,VOICE,BOM-212,19.041146,72.863698,BOM-212,19.041787,72.863226
26F46950,+91-87890-43388,+91-87890-95986,2025-01-05T21:27:00,17,SMS,BOM-621,19.136105,72.829289,BOM-519,19.066368,72.878244
BA1C5758,+91-70420-55770,+91-80720-34888,2025-01-06T20:38:00,33,SMS,BOM-318,19.119265,72.846428,BOM-212,19.041218,72.863748
3135D509,+91-98400-11111,+91-98400-22222,2025-03-14T13:07:00,17,SMS,BOM-447,19.0444,72.8558,BOM-212,19.040942,72.864154
14E4F5D0,+91-93400-77589,+91-93400-59556,2025-01-25T23:41:00,833,VOICE,BOM-621,19.135742,72.829773,BOM-318,19.119897,72.846919
34982780,+91-77540-65389,+91-80720-81442,2025-02-21T21:01:00,30,SMS,BOM-519,19.065987,72.877961,BOM-212,19.041302,72.863363
FF95A4F9,+91-88200-33431,+91-88200-60364,2025-02-25T14:16:00,157,VOICE,BOM-702,19.076211,72.87791,BOM-318,19.11952,72.847175
72AC44BC,+91-63990-68349,+91-63990-98716,2025-02-01T18:12:00,36,SMS,BOM-519,19.066168,72.878574,BOM-702,19.076103,72.877794
5545D0FC,+91-88200-95750,+91-70420-41631,2025-02-07T15:51:00,45,SMS,BOM-519,19.06602,72.878612,BOM-808,19.054354,72.900789
111A91A4,+91-63990-75564,+91-93400-51218,2025-02-20T18:08:00,693,VOICE,BOM-808,19.054897,72.900504,BOM-103,18.963607,72.83385
B1D8CBE4,+91-70420-88195,+91-91761-15377,2025-01-16T09:34:00,1787,VOICE,BOM-519,19.065879,72.8781,BOM-318,19.120011,72.846679
15B89A87,+91-70420-57799,+91-63990-48802,2025-02-06T20:35:00,523,VOICE,BOM-447,19.044837,72.855671,BOM-702,19.076211,72.87754
29C662FE,+91-77540-43820,+91-91761-46971,2025-01-28T10:39:00,1198,VOICE,BOM-318,19.119489,72.847155,BOM-103,18.962866,72.833724
BF245260,+91-91761-46511,+91-89120-18304,2025-01-30T16:15:00,520,VOICE,BOM-318,19.119565,72.847042,BOM-318,19.119686,72.8469
1D851B9B,+91-77540-13463,+91-63990-21590,2025-01-18T16:50:00,1203,VOICE,BOM-103,18.963173,72.834321,BOM-244,19.099378,72.848554
45B3CFB3,+91-91761-91685,+91-77540-44671,2025-01-22T17:59:00,43,SMS,BOM-244,19.098569,72.848878,BOM-318,19.119309,72.846502
247C385B,+91-98400-33333,+91-98400-44444,2025-01-31T08:42:00,1428,VOICE,BOM-447,19.044365,72.85546,BOM-212,19.041539,72.864141
1F70E146,+91-77540-55560,+91-70420-54607,2025-02-22T18:40:00,497,VOICE,BOM-519,19.066117,72.878752,BOM-702,19.07545,72.877288
9398D6DE,+91-80720-50254,+91-89120-84878,2025-03-11T12:41:00,1528,VOICE,BOM-447,19.044434,72.855347,BOM-621,19.135885,72.829452
1742F243,+91-80720-27932,+91-77540-20008,2025-02-27T22:21:00,289,VOICE,BOM-519,19.066392,72.878665,BOM-901,19.029607,72.855141
A8EAC292,+91-88200-35652,+91-91761-34854,2025-01-01T07:55:00,1021,VOICE,BOM-808,19.054926,72.90094,BOM-702,19.075784,72.877508
C8B0122C,+91-89120-43442,+91-77540-36659,2025-03-04T21:18:00,1522,VOICE,BOM-318,19.119791,72.847019,BOM-318,19.119736,72.846589
C9418B12,+91-75300-39296,+91-89120-45760,2025-02-25T07:48:00,52,SMS,BOM-621,19.136387,72.829679,BOM-244,19.098522,72.848768
1EC38646,+91-89120-59924,+91-88200-97334,2025-01-30T19:28:00,89,VOICE,BOM-244,19.099176,72.848618,BOM-318,19.119962,72.846758
7EC45C5A,+91-63990-28328,+91-70420-22531,2025-01-06T09:07:00,539,VOICE,BOM-103,18.963107,72.833924,BOM-212,19.041092,72.863842
42757A17,+91-93400-62948,+91-88200-70806,2025-02-06T21:10:00,834,VOICE,BOM-621,19.135503,72.82993,BOM-901,19.029756,72.855483
071967FD,+91-70420-94843,+91-63990-58623,2025-02-08T09:45:00,1456,VOICE,BOM-519,19.066787,72.877902,BOM-901,19.029642,72.854901
1B3A82F3,+91-93400-28141,+91-75300-41278,2025-03-11T10:41:00,52,SMS,BOM-244,19.099371,72.849203,BOM-519,19.06612,72.878798
5794F415,+91-91761-21412,+91-70420-21613,2025-03-06T16:08:00,15,SMS,BOM-318,19.11958,72.847138,BOM-621,19.136415,72.829626
93C21197,+91-87890-99832,+91-80720-83125,2025-02-25T18:11:00,1788,VOICE,BOM-702,19.076255,72.877971,BOM-702,19.076128,72.877414
9EE07108,+91-87890-90402,+91-89120-20775,2025-02-11T14:28:00,518,VOICE,BOM-103,18.962955,72.834693,BOM-447,19.044394,72.856133
1A8F0DBA,+91-75300-46157,+91-88200-58001,2025-03-07T21:53:00,1380,VOICE,BOM-901,19.03001,72.85571,BOM-702,19.075588,72.877787
C8AC52D1,+91-77540-62789,+91-91761-41553,2025-01-07T20:46:00,1615,VOICE,BOM-244,19.099389,72.849173,BOM-447,19.043927,72.856114
090C1E92,+91-88200-59093,+91-63990-31860,2025-02-24T15:56:00,370,VOICE,BOM-808,19.054029,72.900258,BOM-212,19.041411,72.863984
7637995B,+91-63990-51483,+91-88200-42204,2025-01-17T22:20:00,1399,VOICE,BOM-212,19.041687,72.863286,BOM-447,19.04482,72.856169
F5625F8A,+91-63990-58717,+91-70420-23894,2025-01-10T22:53:00,76,VOICE,BOM-318,19.119565,72.846379,BOM-212,19.040912,72.864031
3F5866E9,+91-75300-90699,+91-88200-26884,2025-02-02T13:35:00,12,SMS,BOM-318,19.11981,72.846388,BOM-702,19.075586,72.877917
0F963288,+91-88200-56529,+91-87890-78417,2025-02-10T23:05:00,355,VOICE,BOM-621,19.136211,72.82994,BOM-103,18.963242,72.834395
83472397,+91-75300-81006,+91-91761-99901,2025-02-17T17:47:00,744,VOICE,BOM-702,19.076399,72.877313,BOM-244,19.099269,72.849394
930A3D1B,+91-77540-24714,+91-87890-68645,2025-01-20T13:29:00,735,VOICE,BOM-808,19.054283,72.900466,BOM-519,19.066527,72.878612
6A626031,+91-88200-42065,+91-80720-94902,2025-01-15T08:17:00,48,SMS,BOM-901,19.029376,72.855628,BOM-447,19.044386,72.855615
C48B7535,+91-91761-19996,+91-75300-48806,2025-03-07T10:45:00,1117,VOICE,BOM-318,19.12007,72.846843,BOM-103,18.9633,72.834101
FA3579BC,+91-88200-73787,+91-88200-48114,2025-01-12T11:31:00,803,VOICE,BOM-244,19.098685,72.848575,BOM-103,18.963473,72.834535
E3B9D7C6,+91-87890-71461,+91-63990-86757,2025-01-09T11:41:00,1026,VOICE,BOM-901,19.029702,72.855585,BOM-244,19.099051,72.848502
CC6D9EF6,+91-77540-70079,+91-77540-29523,2025-01-30T09:02:00,1016,VOICE,BOM-447,19.044371,72.856218,BOM-447,19.044143,72.855949
94BD269B,+91-77540-26270,+91-88200-82540,2025-02-17T12:09:00,518,VOICE,BOM-447,19.044225,72.855472,BOM-621,19.136013,72.829121
BCBE54A5,+91-77540-12253,+91-80720-13110,2025-02-08T10:39:00,1790,VOICE,BOM-702,19.075643,72.877277,BOM-702,19.076272,72.877326
4E40C696,+91-91761-30527,+91-70420-33580,2025-03-06T09:22:00,112,VOICE,BOM-103,18.963387,72.834699,BOM-702,19.075539,72.878045
EB756F8D,+91-93400-70542,+91-80720-13830,2025-02-01T07:31:00,985,VOICE,BOM-318,19.11958,72.846772,BOM-318,19.119975,72.847073
35E5D50C,+91-63990-34625,+91-91761-27262,2025-02-03T18:59:00,1061,VOICE,BOM-318,19.119573,72.846907,BOM-212,19.041493,72.863282
BAF3008B,+91-63990-33496,+91-80720-22624,2025-03-09T11:15:00,1284,VOICE,BOM-103,18.963052,72.834054,BOM-808,19.054079,72.900959
8248F70A,+91-89120-86503,+91-75300-85985,2025-02-08T22:26:00,230,VOICE,BOM-212,19.040951,72.864153,BOM-244,19.098973,72.848807
DC6E27D1,+91-88200-26969,+91-87890-15471,2025-01-14T08:31:00,1346,VOICE,BOM-702,19.075832,72.877503,BOM-519,19.065821,72.877955
5F27C339,+91-91761-18600,+91-87890-76426,2025-02-21T11:49:00,370,VOICE,BOM-519,19.066675,72.878101,BOM-447,19.044149,72.855756
41CEAE35,+91-87890-68898,+91-88200-21871,2025-03-09T23:15:00,22,SMS,BOM-519,19.066615,72.878255,BOM-244,19.099319,72.849008
B974A784,+91-88200-56399,+91-88200-75828,2025-02-06T15:27:00,640,VOICE,BOM-212,19.041847,72.863607,BOM-702,19.076245,72.877835
CC357E2A,+91-89120-57281,+91-63990-49669,2025-01-12T11:08:00,405,VOICE,BOM-212,19.041716,72.863896,BOM-519,19.066659,72.878109
0869504C,+91-87890-61131,+91-80720-92656,2025-02-15T22:05:00,52,SMS,BOM-519,19.06594,72.878093,BOM-244,19.098738,72.848889
8E4396FE,+91-93400-48365,+91-88200-70485,2025-03-12T07:18:00,1024,VOICE,BOM-244,19.098964,72.849377,BOM-702,19.075516,72.87772
9CF22268,+91-75300-32005,+91-80720-97821,2025-02-12T21:00:00,444,VOICE,BOM-519,19.066493,72.87825,BOM-212,19.04162,72.863248
5AFBD56F,+91-75300-51101,+91-70420-46974,2025-01-27T11:52:00,54,SMS,BOM-808,19.054297,72.900128,BOM-519,19.066775,72.878157
AD33DCCC,+91-77540-48568,+91-75300-25336,2025-03-07T15:56:00,1436,VOICE,BOM-901,19.030066,72.855363,BOM-519,19.066557,72.878861
B285105A,+91-87890-75361,+91-63990-44023,2025-01-20T22:32:00,59,SMS,BOM-212,19.04122,72.863447,BOM-702,19.075721,72.877965
5B474EDE,+91-93400-31385,+91-70420-36429,2025-01-14T21:35:00,179,VOICE,BOM-212,19.041708,72.863232,BOM-447,19.04411,72.856219
9AC22D96,+91-89120-27203,+91-70420-67236,2025-02-07T10:40:00,1017,VOICE,BOM-103,18.963781,72.834299,BOM-901,19.029624,72.854829
19201773,+91-63990-24938,+91-89120-39712,2025-01-16T14:31:00,711,VOICE,BOM-702,19.076169,72.87797,BOM-103,18.963067,72.833851
99B7C086,+91-63990-41766,+91-77540-31868,2025-01-01T22:07:00,647,VOICE,BOM-103,18.96288,72.834026,BOM-519,19.066023,72.878767
6C1C58C0,+91-75300-25325,+91-88200-87313,2025-02-28T13:27:00,41,SMS,BOM-244,19.099386,72.848549,BOM-447,19.044031,72.856288
DB8B8AC6,+91-63990-74674,+91-70420-82953,2025-02-02T23:48:00,57,SMS,BOM-103,18.963548,72.834114,BOM-702,19.07578,72.877861
8C4A71FE,+91-75300-67363,+91-77540-61352,2025-02-11T11:38:00,200,VOICE,BOM-318,19.119706,72.846542,BOM-447,19.043933,72.855683
2201AE00,+91-88200-69105,+91-89120-34548,2025-02-17T20:00:00,263,VOICE,BOM-519,19.066055,72.878073,BOM-103,18.963748,72.834507
82803354,+91-88200-10854,+91-75300-76787,2025-03-02T22:10:00,149,VOICE,BOM-808,19.054673,72.900095,BOM-901,19.029442,72.855487
2C8D4BF2,+91-63990-39385,+91-91761-71196,2025-01-05T18:26:00,537,VOICE,BOM-808,19.054355,72.900883,BOM-621,19.135678,72.829161
9E1E3727,+91-87890-93520,+91-75300-86778,2025-01-18T09:07:00,1547,VOICE,BOM-901,19.029273,72.855753,BOM-702,19.076361,72.877252
4C98FFC7,+91-75300-63144,+91-93400-35068,2025-01-14T21:08:00,38,VOICE,BOM-519,19.066195,72.878473,BOM-103,18.963646,72.83378
16E779A1,+91-91761-76269,+91-80720-46418,2025-02-02T11:39:00,578,VOICE,BOM-621,19.135514,72.829212,BOM-318,19.12011,72.847039
D3AC3C28,+91-63990-53959,+91-93400-29813,2025-01-19T11:54:00,1599,VOICE,BOM-901,19.029139,72.855477,BOM-212,19.04188,72.863202
28FEFF12,+91-91761-68918,+91-87890-41624,2025-02-01T08:13:00,48,SMS,BOM-318,19.120008,72.847214,BOM-901,19.029167,72.855214
B9D4EAB0,+91-77540-72301,+91-87890-13279,2025-02-03T11:01:00,31,SMS,BOM-901,19.029455,72.855108,BOM-901,19.029451,72.855098
590D11C9,+91-80720-41531,+91-70420-70404,2025-01-24T15:01:00,47,SMS,BOM-103,18.963253,72.833966,BOM-103,18.962884,72.834131
884106F0,+91-98400-22222,+91-98400-11111,2025-01-11T09:27:00,1154,VOICE,BOM-447,19.044645,72.855673,BOM-447,19.044486,72.855862
F4D1E7EB,+91-93400-89505,+91-91761-94560,2025-01-01T16:39:00,135,VOICE,BOM-808,19.054738,72.900885,BOM-103,18.963045,72.833962
2EB0DDA2,+91-70420-40121,+91-63990-17261,2025-03-03T17:18:00,428,VOICE,BOM-447,19.044473,72.855672,BOM-901,19.029242,72.855038
3746C7A8,+91-87890-83632,+91-75300-48408,2025-01-30T11:51:00,31,SMS,BOM-244,19.099055,72.848713,BOM-808,19.054345,72.900595
C08260D4,+91-70420-86065,+91-77540-10110,2025-02-12T22:51:00,849,VOICE,BOM-244,19.098546,72.849454,BOM-447,19.044102,72.85621
7C5E9B3D,+91-63990-33634,+91-88200-13124,2025-01-27T19:36:00,574,VOICE,BOM-244,19.099269,72.849141,BOM-244,19.099282,72.848698
9322D829,+91-89120-93634,+91-80720-25725,2025-01-12T11:24:00,242,VOICE,BOM-318,19.119453,72.846767,BOM-212,19.041539,72.864123
B46D7B17,+91-98400-22222,+91-98400-12345,2025-03-04T11:28:00,34,SMS,BOM-212,19.041245,72.863752,BOM-702,19.07627,72.878181
07D2439D,+91-93400-67544,+91-87890-73802,2025-02-21T21:45:00,28,SMS,BOM-519,19.066263,72.878316,BOM-447,19.044145,72.855446
A38ACE39,+91-80720-77652,+91-91761-36894,2025-01-05T21:24:00,23,VOICE,BOM-621,19.136432,72.829787,BOM-244,19.099372,72.848833
FF794000,+91-89120-65976,+91-91761-88010,2025-01-10T15:22:00,33,SMS,BOM-519,19.066777,72.87831,BOM-447,19.044472,72.856051
91D6CC15,+91-93400-72419,+91-80720-46487,2025-02-28T08:34:00,977,VOICE,BOM-318,19.11984,72.84662,BOM-447,19.044888,72.856074
98AB0131,+91-93400-23113,+91-87890-91201,2025-01-09T13:20:00,33,SMS,BOM-702,19.076016,72.877506,BOM-244,19.098652,72.849067
B7723368,+91-91761-36058,+91-63990-42914,2025-03-05T12:48:00,550,VOICE,BOM-244,19.099104,72.848587,BOM-103,18.963751,72.833797
6C588814,+91-89120-98805,+91-89120-29326,2025-01-16T21:11:00,448,VOICE,BOM-519,19.065926,72.878323,BOM-808,19.054202,72.900823
EF443E36,+91-75300-62719,+91-70420-10489,2025-02-27T19:45:00,346,VOICE,BOM-103,18.963652,72.83382,BOM-318,19.119987,72.846945
4AB9A7E7,+91-88200-81835,+91-80720-89922,2025-01-19T09:54:00,978,VOICE,BOM-621,19.136109,72.82964,BOM-901,19.029405,72.854805
51F75D2E,+91-91761-79810,+91-87890-68852,2025-01-05T17:09:00,511,VOICE,BOM-212,19.04157,72.86404,BOM-318,19.120014,72.84684
D38BBFE3,+91-91761-96606,+91-70420-92683,2025-02-03T10:54:00,496,VOICE,BOM-702,19.076084,72.877951,BOM-244,19.099013,72.849004
A7D2D073,+91-89120-16665,+91-89120-96755,2025-02-08T22:50:00,164,VOICE,BOM-702,19.075925,72.878157,BOM-103,18.962868,72.834205
73A9A8F3,+91-93400-65905,+91-87890-55188,2025-01-31T23:00:00,591,VOICE,BOM-318,19.119265,72.846363,BOM-702,19.076303,72.87726
E742DCEE,+91-88200-61483,+91-77540-20636,2025-01-10T07:57:00,48,SMS,BOM-212,19.041253,72.864013,BOM-244,19.098858,72.848677
FDF3923A,+91-70420-27619,+91-91761-27516,2025-01-29T15:39:00,163,VOICE,BOM-519,19.066525,72.878872,BOM-103,18.963021,72.834121
698775B0,+91-93400-20322,+91-75300-85583,2025-01-24T11:49:00,1369,VOICE,BOM-318,19.119683,72.846358,BOM-702,19.075998,72.87748
C254B930,+91-98400-22222,+91-98400-11111,2025-01-27T13:16:00,335,VOICE,BOM-447,19.044057,72.855474,BOM-447,19.044309,72.855989
17F50599,+91-77540-44608,+91-91761-63522,2025-02-07T17:03:00,1702,VOICE,BOM-702,19.075619,72.878165,BOM-318,19.119456,72.846316
7C872157,+91-70420-93743,+91-88200-39328,2025-03-13T12:30:00,35,SMS,BOM-901,19.03002,72.85575,BOM-212,19.041021,72.86396
E6E3A3D1,+91-70420-45939,+91-91761-95290,2025-01-30T18:57:00,54,SMS,BOM-519,19.065879,72.878514,BOM-702,19.075979,72.877271
D3262298,+91-98400-77777,+91-80720-59941,2025-02-02T17:16:00,29,SMS,BOM-318,19.11957,72.846532,BOM-318,19.120066,72.846519
152E42FB,+91-98400-22222,+91-98400-33333,2025-02-21T18:28:00,58,VOICE,BOM-212,19.041021,72.863425,BOM-244,19.099054,72.849088
42B21F47,+91-91761-11880,+91-80720-21284,2025-01-31T21:55:00,568,VOICE,BOM-447,19.044603,72.85578,BOM-318,19.119415,72.846698
5D58F6A2,+91-70420-93084,+91-63990-17094,2025-02-09T23:02:00,1120,VOICE,BOM-244,19.09865,72.849002,BOM-519,19.065953,72.878574
05EE1F46,+91-91761-23574,+91-63990-85836,2025-01-02T13:37:00,398,VOICE,BOM-447,19.044798,72.856047,BOM-244,19.099295,72.848514
EEE5E011,+91-91761-25807,+91-87890-74336,2025-02-25T16:57:00,750,VOICE,BOM-212,19.041732,72.863713,BOM-901,19.029545,72.855188
C5E9E2E7,+91-70420-72102,+91-91761-23641,2025-03-06T23:29:00,56,SMS,BOM-212,19.041577,72.863624,BOM-244,19.099088,72.848887
4609A957,+91-80720-51150,+91-70420-67098,2025-02-21T20:09:00,35,SMS,BOM-447,19.044234,72.85567,BOM-621,19.135736,72.829979
1FDA2BB2,+91-77540-18789,+91-93400-54342,2025-02-01T22:24:00,335,VOICE,BOM-244,19.09933,72.849447,BOM-519,19.066556,72.87812
49FF1BBE,+91-87890-28377,+91-75300-26812,2025-03-03T23:58:00,17,SMS,BOM-447,19.04468,72.855361,BOM-901,19.030007,72.854946
D3CEDC2D,+91-63990-41764,+91-88200-50568,2025-01-14T11:51:00,1077,VOICE,BOM-901,19.029698,72.8555,BOM-447,19.044286,72.855309
1B13C844,+91-98400-33333,+91-98400-44444,2025-01-29T14:08:00,866,VOICE,BOM-212,19.041053,72.863948,BOM-103,18.963713,72.834457
829C44F8,+91-87890-16907,+91-91761-72992,2025-01-22T20:50:00,1323,VOICE,BOM-318,19.119313,72.846473,BOM-103,18.963191,72.83378
4CAF97E3,+91-77540-46214,+91-70420-42590,2025-03-11T11:11:00,1662,VOICE,BOM-103,18.962824,72.833909,BOM-808,19.054394,72.90016
83993CC4,+91-63990-29623,+91-91761-71573,2025-01-18T23:44:00,977,VOICE,BOM-808,19.054723,72.900444,BOM-447,19.044187,72.855456
2AC5433D,+91-89120-87831,+91-77540-78843,2025-01-05T23:06:00,34,SMS,BOM-447,19.044778,72.855546,BOM-103,18.963196,72.834435
6342B92F,+91-75300-77215,+91-88200-71080,2025-01-13T22:48:00,431,VOICE,BOM-702,19.075713,72.877246,BOM-519,19.066541,72.877916
AE798C02,+91-80720-28580,+91-89120-27540,2025-01-04T18:36:00,324,VOICE,BOM-244,19.098786,72.848571,BOM-808,19.054218,72.900152
F75E831A,+91-77540-83448,+91-91761-18486,2025-03-09T21:02:00,164,VOICE,BOM-447,19.044388,72.855877,BOM-212,19.041889,72.863319
6C609593,+91-87890-85327,+91-89120-55267,2025-01-08T16:15:00,23,SMS,BOM-212,19.041298,72.863552,BOM-103,18.963186,72.834576
A41031B1,+91-88200-86157,+91-63990-33819,2025-02-07T08:56:00,49,SMS,BOM-621,19.136335,72.829476,BOM-103,18.963049,72.833965
4E6C1EE1,+91-89120-88793,+91-89120-27550,2025-01-08T10:09:00,1031,VOICE,BOM-808,19.054198,72.900481,BOM-621,19.136088,72.829378
1EAD73F2,+91-87890-60006,+91-88200-21484,2025-03-03T21:47:00,15,SMS,BOM-244,19.099309,72.849089,BOM-212,19.041887,72.863424
9EDF567B,+91-63990-17249,+91-63990-56348,2025-01-18T21:49:00,54,VOICE,BOM-519,19.066009,72.878617,BOM-621,19.136333,72.829124
