call_id,caller_msisdn,callee_msisdn,start_timestamp,duration_sec,call_type,caller_tower_id,caller_tower_lat,caller_tower_lon,callee_tower_id,callee_tower_lat,callee_tower_lon
9043B164,+91-63990-19649,+91-77540-84684,2025-04-06T15:08:00,799,VOICE,BOM-318,19.120064,72.846594,BOM-103,18.963257,72.83383
AD22DAF5,+91-88200-15445,+91-93400-84201,2025-01-22T22:15:00,913,VOICE,BOM-244,19.099089,72.848784,BOM-519,19.066293,72.878794
320C9387,+91-80720-64398,+91-87890-88034,2025-02-25T15:53:00,1321,VOICE,BOM-103,18.963649,72.834433,BOM-808,19.054344,72.900462
823F5C61,+91-91761-70806,+91-89120-50725,2025-02-18T07:06:00,59,VOICE,BOM-702,19.076377,72.877651,BOM-702,19.076198,72.877448
1C846910,+91-89120-40089,+91-77540-72356,2025-04-02T18:38:00,19,SMS,BOM-103,18.963457,72.834022,BOM-702,19.076126,72.878062
BC99EDE6,+91-97300-66666,+91-97300-77777,2025-03-12T19:34:00,50,SMS,BKC-112,19.0656,72.8669,BOM-901,19.029911,72.855021
3698811A,+91-93400-52728,+91-70420-33907,2025-04-23T07:27:00,51,SMS,BOM-318,19.120034,72.84697,BOM-318,19.120118,72.846829
F3CC0160,+91-70420-81531,+91-87890-52058,2025-04-17T12:19:00,1138,VOICE,BOM-103,18.963237,72.834491,BOM-244,19.098929,72.849093
F5C3560F,+91-63990-89360,+91-75300-41370,2025-01-24T12:06:00,55,SMS,BOM-103,18.963615,72.834295,BOM-447,19.044563,72.855688
96B1756E,+91-80720-45206,+91-93400-17426,2025-04-01T18:14:00,225,VOICE,BOM-103,18.963376,72.834542,BOM-212,19.041772,72.864196
86D22499,+91-70420-22169,+91-89120-81672,2025-01-22T10:52:00,24,VOICE,BOM-808,19.054248,72.900165,BOM-621,19.136338,72.829335
5708CD5B,+91-89120-72478,+91-91761-85327,2025-04-05T20:06:00,27,SMS,BOM-808,19.054342,72.900485,BOM-244,19.09931,72.848556
0D540308,+91-91761-63995,+91-75300-74097,2025-01-19T08:22:00,13,SMS,BOM-103,18.9635,72.833984,BOM-519,19.066679,72.878699
CBC5F9CA,+91-87890-42071,+91-89120-63659,2025-04-09T08:48:00,19,SMS,BOM-447,19.043939,72.855766,BOM-103,18.963748,72.833873
59806F53,+91-63990-73088,+91-88200-89769,2025-02-12T13:35:00,1209,VOICE,BOM-702,19.076188,72.877254,BOM-901,19.02966,72.855761
7A5D73DE,+91-63990-43724,+91-93400-55199,2025-04-17T22:04:00,9,SMS,BOM-901,19.029115,72.854945,BOM-901,19.02987,72.8553
FD13C54F,+91-93400-32178,+91-87890-53483,2025-03-13T10:59:00,1774,VOICE,BOM-702,19.075671,72.87796,BOM-808,19.05454,72.900476
64C62892,+91-89120-74703,+91-93400-19750,2025-03-15T14:27:00,58,SMS,BOM-318,19.119449,72.846379,BOM-212,19.041612,72.863823
42BE06CE,+91-77540-69170,+91-77540-34457,2025-01-22T22:54:00,1505,VOICE,BOM-318,19.120177,72.846799,BOM-901,19.029119,72.855585
F0AB7228,+91-80720-52736,+91-87890-95376,2025-02-18T16:41:00,46,VOICE,BOM-318,19.119877,72.847056,BOM-212,19.040918,72.863891
4EB8F8A2,+91-88200-36658,+91-93400-30209,2025-03-30T19:03:00,1772,VOICE,BOM-519,19.065973,72.878548,BOM-212,19.041695,72.863354
B821FF27,+91-75300-53809,+91-88200-39957,2025-01-16T10:32:00,1091,VOICE,BOM-901,19.029236,72.855303,BOM-318,19.120054,72.846317
EC7870C7,+91-87890-75472,+91-80720-79889,2025-01-25T22:22:00,560,VOICE,BOM-447,19.044481,72.855408,BOM-244,19.099405,72.849118
F9028A5D,+91-91761-58759,+91-63990-88522,2025-01-20T12:49:00,45,SMS,BOM-808,19.054092,72.900699,BOM-901,19.030079,72.855213
F430B7E3,+91-80720-22437,+91-88200-28434,2025-04-03T11:15:00,1455,VOICE,BOM-702,19.075965,72.877449,BOM-519,19.066161,72.877982
47A53D77,+91-75300-49379,+91-88200-52713,2025-04-08T21:04:00,487,VOICE,BOM-212,19.041274,72.863955,BOM-808,19.0548,72.900834
5704CAC0,+91-75300-37007,+91-91761-69269,2025-03-28T10:32:00,479,VOICE,BOM-519,19.066619,72.878309,BOM-212,19.041319,72.863337
2CFDF1A1,+91-93400-52955,+91-80720-86963,2025-04-12T18:28:00,92,VOICE,BOM-447,19.044519,72.855593,BOM-702,19.075533,72.87772
791FA14F,+91-89120-96049,+91-87890-19303,2025-04-09T08:13:00,36,SMS,BOM-702,19.075931,72.877214,BOM-244,19.099281,72.848722
F91CBF65,+91-80720-37759,+91-70420-33490,2025-02-04T07:14:00,53,SMS,BOM-519,19.066731,72.878246,BOM-447,19.044757,72.855665
E940D4D3,+91-88200-73547,+91-80720-10169,2025-02-20T18:41:00,37,SMS,BOM-103,18.962984,72.834617,BOM-519,19.066103,72.878717
07931E02,+91-70420-48574,+91-70420-83272,2025-03-10T22:53:00,308,VOICE,BOM-702,19.076191,72.878137,BOM-103,18.963761,72.834221
E4E4CA94,+91-93400-43845,+91-87890-16789,2025-02-27T18:27:00,1518,VOICE,BOM-244,19.099314,72.848579,BOM-901,19.029847,72.855499
1F45AD24,+91-75300-95767,+91-93400-35329,2025-02-05T15:43:00,418,VOICE,BOM-702,19.076273,72.877593,BOM-103,18.963573,72.834564
28F1B696,+91-97300-11111,+91-97300-33333,2025-04-19T22:50:00,25,SMS,BOM-808,19.054166,72.900006,BOM-519,19.066686,72.878274
6E222C4E,+91-77540-31898,+91-75300-98129,2025-03-13T07:18:00,1520,VOICE,BOM-702,19.076181,72.877454,BOM-103,18.963046,72.834334
4ECE49EF,+91-70420-13215,+91-63990-22473,2025-01-29T14:27:00,333,VOICE,BOM-244,19.099195,72.849298,BOM-621,19.136481,72.829879
11D18D81,+91-80720-68669,+91-80720-21040,2025-01-22T20:36:00,34,SMS,BOM-244,19.09889,72.848725,BOM-318,19.119481,72.846885
301CE7A0,+91-75300-87879,+91-80720-43424,2025-03-11T10:40:00,106,VOICE,BOM-212,19.04163,72.863241,BOM-901,19.02969,72.855306
5E68891E,+91-87890-76773,+91-88200-67296,2025-02-13T07:09:00,13,SMS,BOM-103,18.96291,72.834251,BOM-519,19.06592,72.878291
2C8C98AF,+91-70420-71750,+91-89120-86425,2025-02-13T15:22:00,27,SMS,BOM-212,19.041769,72.86379,BOM-447,19.044738,72.856264
E7DBE12F,+91-77540-83697,+91-75300-39272,2025-01-19T14:18:00,40,SMS,BOM-808,19.054818,72.900449,BOM-447,19.044153,72.856189
1EC2EA6A,+91-93400-55284,+91-63990-28814,2025-02-08T17:50:00,367,VOICE,BOM-212,19.04179,72.864062,BOM-103,18.963272,72.834386
050E3FAD,+91-88200-97895,+91-93400-85228,2025-02-24T14:09:00,640,VOICE,BOM-621,19.136225,72.829836,BOM-702,19.076128,72.877468
A511DF58,+91-89120-24227,+91-93400-37016,2025-03-19T18:37:00,472,VOICE,BOM-621,19.135867,72.829652,BOM-519,19.066348,72.877988
0EC24AB0,+91-97300-77777,+91-70420-81727,2025-02-18T20:52:00,17,VOICE,BOM-212,19.041239,72.863853,BOM-212,19.041028,72.863411
4C379818,+91-80720-72884,+91-91761-70474,2025-02-19T16:29:00,971,VOICE,BOM-447,19.044789,72.855879,BOM-621,19.136424,72.83002
481A1D88,+91-91761-91824,+91-75300-28907,2025-04-13T09:35:00,32,SMS,BOM-901,19.029617,72.854944,BOM-244,19.098907,72.848823
6253AB41,+91-70420-54532,+91-70420-98968,2025-04-02T08:35:00,103,VOICE,BOM-808,19.054626,72.900187,BOM-447,19.044592,72.855891
B76A5A58,+91-63990-68083,+91-93400-88873,2025-03-17T09:34:00,1261,VOICE,BOM-447,19.044259,72.855876,BOM-621,19.136407,72.829601
CA86BB1E,+91-70420-25147,+91-80720-37647,2025-01-23T16:27:00,1720,VOICE,BOM-621,19.135685,72.829382,BOM-901,19.029742,72.855302
40A9E3E2,+91-88200-85385,+91-93400-83343,2025-04-07T18:59:00,757,VOICE,BOM-318,19.11988,72.847116,BOM-901,19.029111,72.855744
B7F56C84,+91-89120-23666,+91-87890-77547,2025-03-15T10:38:00,1443,VOICE,BOM-244,19.099254,72.849366,BOM-519,19.066023,72.878422
5AA27AE7,+91-87890-81614,+91-70420-83194,2025-03-13T15:20:00,213,VOICE,BOM-103,18.963373,72.833798,BOM-447,19.044247,72.856189
9A8106B4,+91-80720-28196,+91-89120-86266,2025-03-20T20:25:00,1765,VOICE,BOM-212,19.041417,72.86323,BOM-103,18.963777,72.834501
265676C9,+91-63990-73784,+91-87890-31547,2025-03-25T19:02:00,1010,VOICE,BOM-808,19.054984,72.900691,BOM-901,19.029768,72.85533
C5C88120,+91-75300-47592,+91-91761-97240,2025-02-01T22:02:00,781,VOICE,BOM-901,19.029555,72.855452,BOM-318,19.119235,72.847158
7C12A87A,+91-89120-79418,+91-93400-85257,2025-01-24T07:13:00,27,VOICE,BOM-621,19.135606,72.829152,BOM-901,19.029231,72.855562
F4160A5C,+91-97300-11111,+91-97300-33333,2025-02-24T19:11:00,1385,VOICE,BOM-519,19.066353,72.877906,BOM-244,19.099448,72.849217
EF22E466,+91-88200-16816,+91-63990-47475,2025-02-24T16:30:00,1656,VOICE,BOM-244,19.099246,72.849067,BOM-447,19.044179,72.855879
00C3EEC5,+91-63990-30226,+91-93400-50789,2025-02-20T13:27:00,1045,VOICE,BOM-702,19.075484,72.877616,BOM-103,18.963006,72.834197
6ABB23BD,+91-97300-11111,+91-97300-22222,2025-02-04T17:59:00,14,SMS,BOM-318,19.119353,72.846842,BOM-519,19.066585,72.878672
3304D59B,+91-63990-81694,+91-75300-35199,2025-03-20T15:37:00,60,VOICE,BOM-103,18.963535,72.83397,BOM-901,19.029565,72.854948
E8473BAD,+91-91761-14925,+91-93400-76110,2025-03-25T22:00:00,9,SMS,BOM-519,19.066637,72.878535,BOM-447,19.044748,72.856242
3D82DB99,+91-77540-33179,+91-93400-21538,2025-04-12T19:07:00,46,SMS,BOM-318,19.119553,72.847156,BOM-318,19.119883,72.846816
381CD582,+91-63990-77360,+91-63990-64334,2025-03-15T08:07:00,38,SMS,BOM-808,19.054691,72.900544,BOM-621,19.135968,72.82948
89D67FB0,+91-80720-98641,+91-77540-55933,2025-04-14T19:39:00,1424,VOICE,BOM-212,19.041618,72.863672,BOM-103,18.962881,72.83426
A601AC18,+91-97300-22222,+91-97300-33333,2025-04-10T14:28:00,1247,VOICE,BOM-103,18.963129,72.834334,BOM-519,19.066742,72.878896
0E4A484E,+91-77540-71025,+91-91761-44357,2025-03-26T20:12:00,1381,VOICE,BOM-244,19.098648,72.848612,BOM-808,19.054859,72.900577
FD5DAAE1,+91-91761-59000,+91-87890-16098,2025-03-12T22:49:00,1118,VOICE,BOM-103,18.963523,72.834545,BOM-808,19.054864,72.900152
3F87D13D,+91-80720-15136,+91-87890-85242,2025-04-22T08:26:00,569,VOICE,BOM-447,19.044307,72.855502,BOM-901,19.029238,72.855702
6AFD701A,+91-87890-85251,+91-91761-94484,2025-03-09T17:43:00,256,VOICE,BOM-103,18.963131,72.834641,BOM-103,18.962856,72.833877
40DA9607,+91-88200-92301,+91-80720-25794,2025-04-24T14:52:00,1782,VOICE,BOM-901,19.029751,72.855476,BOM-519,19.066119,72.878324
EDC2F9D5,+91-89120-26960,+91-87890-61109,2025-03-15T14:05:00,1427,VOICE,BOM-808,19.05428,72.900334,BOM-447,19.044408,72.855817
3BDE9339,+91-77540-33770,+91-87890-71051,2025-03-01T10:49:00,1012,VOICE,BOM-519,19.066368,72.878691,BOM-808,19.054324,72.900736
DB9FBA47,+91-80720-26658,+91-87890-43233,2025-03-01T10:24:00,1236,VOICE,BOM-621,19.136314,72.829433,BOM-901,19.029102,72.854952
EF563AC1,+91-70420-22763,+91-87890-16304,2025-03-24T10:54:00,1434,VOICE,BOM-519,19.066137,72.878128,BOM-212,19.041299,72.864017
B3522A6A,+91-77540-41362,+91-63990-86110,2025-03-19T21:37:00,1751,VOICE,BOM-447,19.044498,72.856234,BOM-318,19.120051,72.846309
3AAA6300,+91-89120-74448,+91-75300-28021,2025-02-27T16:08:00,957,VOICE,BOM-212,19.041664,72.863804,BOM-212,19.041315,72.863467
4DF703EE,+91-63990-35492,+91-75300-87997,2025-02-21T10:09:00,34,VOICE,BOM-901,19.029968,72.855179,BOM-901,19.029402,72.855049
BD401C9D,+91-77540-82520,+91-75300-48075,2025-02-24T17:15:00,19,SMS,BOM-901,19.030031,72.855296,BOM-808,19.054361,72.900621
2918147E,+91-93400-57046,+91-77540-99538,2025-04-10T18:39:00,1799,VOICE,BOM-244,19.098963,72.849275,BOM-808,19.054247,72.900362
D3D0544D,+91-91761-55500,+91-80720-21413,2025-03-25T22:44:00,386,VOICE,BOM-318,19.119439,72.84686,BOM-103,18.963016,72.833788
B14E50C7,+91-91761-56806,+91-93400-49085,2025-03-09T07:21:00,208,VOICE,BOM-244,19.098814,72.848722,BOM-808,19.054108,72.900491
D4DE4B5E,+91-70420-71441,+91-93400-98359,2025-03-02T18:32:00,1567,VOICE,BOM-212,19.041798,72.863224,BOM-318,19.120083,72.846461
25FE85CA,+91-97300-33333,+91-97300-11111,2025-04-22T23:04:00,51,VOICE,BOM-103,18.962959,72.834235,BOM-621,19.136252,72.829506
E2364B07,+91-91761-39832,+91-91761-84592,2025-01-15T08:50:00,1558,VOICE,BOM-212,19.041605,72.864007,BOM-244,19.098736,72.848606
E51407A7,+91-63990-21563,+91-91761-36047,2025-04-12T17:49:00,44,SMS,BOM-447,19.044823,72.855305,BOM-519,19.065842,72.878638
F660FB46,+91-70420-71644,+91-87890-46022,2025-01-25T10:18:00,15,SMS,BOM-244,19.099325,72.849216,BOM-103,18.963637,72.834684
78669A30,+91-89120-41474,+91-93400-81606,2025-03-14T13:01:00,1413,VOICE,BOM-808,19.054039,72.900235,BOM-318,19.120017,72.847099
FFB9C880,+91-97300-22222,+91-97300-11111,2025-04-19T22:05:00,915,VOICE,BOM-244,19.099088,72.848973,BOM-103,18.962831,72.834509
D8EB5412,+91-80720-72923,+91-88200-74980,2025-02-13T20:47:00,1552,VOICE,BOM-244,19.099142,72.849366,BOM-519,19.06601,72.878603
8EA80415,+91-91761-68311,+91-91761-67593,2025-02-01T08:27:00,34,SMS,BOM-702,19.07637,72.878081,BOM-447,19.044264,72.855877
0CEFF7A3,+91-87890-96636,+91-87890-16600,2025-04-13T22:42:00,1325,VOICE,BOM-318,19.119881,72.846529,BOM-621,19.136468,72.829206
6CA73E20,+91-87890-52949,+91-88200-60662,2025-02-25T13:00:00,548,VOICE,BOM-808,19.054288,72.900018,BOM-103,18.962912,72.833829
F963E240,+91-97300-77777,+91-70420-98368,2025-01-27T11:29:00,9,SMS,BOM-318,19.120087,72.84728,BOM-212,19.041815,72.863585
2BE3A84A,+91-70420-81864,+91-89120-83042,2025-04-13T15:46:00,1539,VOICE,BOM-103,18.963488,72.833783,BOM-901,19.029261,72.855732
7F7284F3,+91-88200-26566,+91-63990-39694,2025-04-13T18:08:00,1043,VOICE,BOM-447,19.044579,72.855829,BOM-519,19.065897,72.878093
7C9E14E9,+91-97300-11111,+91-97300-33333,2025-03-31T16:11:00,102,VOICE,BOM-212,19.041787,72.863604,BOM-901,19.029464,72.855119
A78B1842,+91-97300-66666,+91-97300-22222,2025-02-21T09:27:00,1098,VOICE,BKC-112,19.0656,72.8669,BOM-318,19.119541,72.846404
D602071F,+91-88200-94266,+91-93400-81917,2025-02-18T21:40:00,1540,VOICE,BOM-103,18.963069,72.83461,BOM-103,18.962875,72.834088
F9B09846,+91-80720-81753,+91-80720-31353,2025-03-20T07:38:00,1671,VOICE,BOM-244,19.099499,72.848968,BOM-447,19.04398,72.856143
8D47011C,+91-70420-43003,+91-75300-29370,2025-02-19T11:41:00,740,VOICE,BOM-318,19.119614,72.846792,BOM-103,18.963448,72.834211
86805BA8,+91-80720-85375,+91-75300-72497,2025-01-25T18:54:00,58,SMS,BOM-318,19.119962,72.84631,BOM-447,19.044728,72.855558
A9973959,+91-70420-59251,+91-89120-88791,2025-02-13T23:09:00,579,VOICE,BOM-702,19.075532,72.877641,BOM-103,18.963383,72.834458
5E6DC1DB,+91-87890-33215,+91-80720-92486,2025-03-03T21:08:00,540,VOICE,BOM-318,19.119579,72.846355,BOM-212,19.041119,72.863989
DE0879BF,+91-93400-27542,+91-91761-13815,2025-03-08T12:17:00,964,VOICE,BOM-318,19.120076,72.846584,BOM-702,19.076237,72.877879
806C4E64,+91-75300-49266,+91-91761-55488,2025-04-11T17:45:00,50,SMS,BOM-103,18.963184,72.833842,BOM-318,19.119817,72.847253
265C3821,+91-87890-49998,+91-63990-57592,2025-03-18T16:33:00,1649,VOICE,BOM-621,19.136239,72.82926,BOM-318,19.119903,72.846812
69C5F432,+91-89120-68181,+91-89120-57012,2025-03-15T14:29:00,28,SMS,BOM-808,19.05495,72.900744,BOM-621,19.136143,72.829122
0C7FE2C9,+91-93400-69205,+91-87890-96336,2025-01-15T11:34:00,871,VOICE,BOM-702,19.076198,72.877845,BOM-808,19.054964,72.900181
60F43A38,+91-77540-74591,+91-70420-13522,2025-01-15T23:21:00,723,VOICE,BOM-447,19.044307,72.855897,BOM-702,19.076025,72.877598
FE0DC696,+91-88200-56819,+91-70420-10217,2025-03-08T12:06:00,403,VOICE,BOM-244,19.099154,72.849183,BOM-447,19.044854,72.856219
1B098F0B,+91-75300-30520,+91-91761-88678,2025-02-03T21:30:00,387,VOICE,BOM-702,19.076031,72.877993,BOM-621,19.135855,72.829909
16DEBDAA,+91-77540-81176,+91-88200-53445,2025-01-31T19:14:00,353,VOICE,BOM-103,18.963673,72.833996,BOM-519,19.066031,72.878092
924A6134,+91-77540-84458,+91-88200-13265,2025-03-19T16:31:00,125,VOICE,BOM-702,19.076303,72.877333,BOM-212,19.041633,72.863664
5A00ED8D,+91-70420-32370,+91-75300-89918,2025-01-20T16:28:00,616,VOICE,BOM-901,19.029536,72.854888,BOM-212,19.041853,72.863545
5D0CA303,+91-75300-78531,+91-93400-61355,2025-01-21T21:10:00,1162,VOICE,BOM-103,18.963082,72.834278,BOM-519,19.066761,72.87848
0F4E0478,+91-63990-31901,+91-89120-16636,2025-04-05T22:02:00,1757,VOICE,BOM-447,19.043976,72.855578,BOM-901,19.029416,72.855442
C1D672E6,+91-77540-40705,+91-89120-50132,2025-04-17T22:49:00,312,VOICE,BOM-901,19.030062,72.8549,BOM-244,19.099175,72.849488
4F33497D,+91-93400-27419,+91-88200-97898,2025-03-22T19:25:00,39,SMS,BOM-244,19.099071,72.848802,BOM-447,19.043921,72.855487
48B38E69,+91-88200-85686,+91-88200-57646,2025-04-09T13:04:00,757,VOICE,BOM-621,19.135822,72.830087,BOM-212,19.041321,72.863415
109B3E61,+91-87890-42018,+91-89120-38205,2025-04-21T09:41:00,42,SMS,BOM-808,19.05447,72.90082,BOM-621,19.1358,72.830091
596267F4,+91-87890-28992,+91-91761-93947,2025-02-17T08:05:00,964,VOICE,BOM-808,19.054541,72.90055,BOM-519,19.066625,72.87809
880C1B5A,+91-88200-41055,+91-93400-67521,2025-03-04T09:03:00,13,SMS,BOM-901,19.029568,72.855531,BOM-901,19.029828,72.85543
B2C9E137,+91-91761-64781,+91-75300-84620,2025-03-31T13:32:00,45,SMS,BOM-103,18.963335,72.834461,BOM-702,19.07596,72.878088
8278714A,+91-75300-12368,+91-77540-24835,2025-04-11T19:17:00,49,SMS,BOM-901,19.029302,72.855397,BOM-103,18.963583,72.834014
AECBC908,+91-87890-89371,+91-75300-64427,2025-04-10T20:03:00,662,VOICE,BOM-808,19.054701,72.900889,BOM-103,18.962825,72.834039
8A2105F1,+91-91761-60880,+91-88200-49384,2025-04-09T17:54:00,1514,VOICE,BOM-519,19.066415,72.878032,BOM-244,19.099093,72.848578
7C3BCD14,+91-93400-64967,+91-70420-64028,2025-04-14T14:16:00,775,VOICE,BOM-212,19.041789,72.863236,BOM-702,19.075863,72.877433
F89F24F3,+91-88200-64334,+91-80720-89202,2025-04-19T07:11:00,1793,VOICE,BOM-318,19.120116,72.846567,BOM-621,19.135578,72.829626
BC36C4E9,+91-80720-41039,+91-93400-70811,2025-03-24T07:03:00,39,SMS,BOM-621,19.13551,72.829787,BOM-621,19.136486,72.829248
D0910F29,+91-63990-46221,+91-77540-44646,2025-03-11T09:53:00,1274,VOICE,BOM-212,19.040927,72.8635,BOM-318,19.120119,72.847229
D8D0ABE1,+91-93400-10460,+91-87890-90625,2025-02-25T17:01:00,919,VOICE,BOM-103,18.963452,72.83408,BOM-621,19.135567,72.829534
2DFF7563,+91-75300-88268,+91-88200-67975,2025-04-09T17:38:00,36,SMS,BOM-808,19.054482,72.900692,BOM-103,18.962816,72.834602
A6D784C7,+91-91761-75535,+91-89120-27472,2025-03-20T09:31:00,1006,VOICE,BOM-318,19.119476,72.846542,BOM-621,19.135968,72.829267
8BED6B1E,+91-87890-13678,+91-80720-31991,2025-03-01T11:03:00,558,VOICE,BOM-519,19.065986,72.878463,BOM-212,19.041441,72.8637
D19DCC42,+91-75300-25660,+91-75300-22249,2025-02-27T12:32:00,596,VOICE,BOM-103,18.963562,72.834681,BOM-244,19.099023,72.849227
373BAF5B,+91-75300-20376,+91-91761-10919,2025-03-29T08:04:00,1031,VOICE,BOM-621,19.136254,72.829558,BOM-212,19.041023,72.863487
C1F69731,+91-91761-70463,+91-70420-60494,2025-01-24T07:42:00,96,VOICE,BOM-447,19.044889,72.855899,BOM-901,19.029906,72.855773
2B19468E,+91-93400-75758,+91-88200-18735,2025-02-11T11:29:00,707,VOICE,BOM-621,19.136256,72.829929,BOM-621,19.135837,72.830017
EBED0BA7,+91-70420-38486,+91-93400-56944,2025-01-17T15:24:00,1454,VOICE,BOM-212,19.041221,72.863334,BOM-808,19.054349,72.900624
EA42DB0D,+91-91761-26296,+91-75300-21343,2025-02-27T20:37:00,652,VOICE,BOM-519,19.066353,72.878786,BOM-901,19.02917,72.855732
FC15D96E,+91-63990-77222,+91-77540-77142,2025-04-12T14:04:00,607,VOICE,BOM-244,19.098906,72.849189,BOM-808,19.054495,72.900542
5B94ED4A,+91-77540-62957,+91-87890-56404,2025-02-12T23:27:00,662,VOICE,BOM-212,19.041072,72.86353,BOM-318,19.119693,72.846716
2A5B7909,+91-77540-89620,+91-80720-50640,2025-04-01T08:54:00,32,SMS,BOM-244,19.099064,72.849311,BOM-901,19.029379,72.855555
780BA6AF,+91-63990-12245,+91-87890-65034,2025-02-04T08:51:00,19,SMS,BOM-103,18.963105,72.833839,BOM-212,19.041266,72.863591
F9BF83AA,+91-93400-12820,+91-91761-16580,2025-03-09T12:51:00,42,VOICE,BOM-702,19.075615,72.87801,BOM-103,18.963083,72.83449
CAC77812,+91-93400-17900,+91-89120-98655,2025-03-14T07:15:00,537,VOICE,BOM-808,19.054559,72.900161,BOM-901,19.029444,72.855747
06064511,+91-80720-96643,+91-63990-89746,2025-02-16T17:27:00,796,VOICE,BOM-103,18.963216,72.834167,BOM-621,19.135912,72.829957
4035199D,+91-97300-22222,+91-97300-11111,2025-03-13T11:37:00,431,VOICE,BOM-808,19.054629,72.900038,BOM-244,19.098525,72.849021
15080502,+91-89120-59590,+91-70420-92938,2025-02-04T20:41:00,1744,VOICE,BOM-244,19.099098,72.849407,BOM-447,19.044157,72.856015
9275C1A5,+91-80720-38480,+91-89120-85715,2025-04-06T11:59:00,1729,VOICE,BOM-103,18.963694,72.833983,BOM-318,19.119695,72.846617
3E833342,+91-70420-92479,+91-88200-72668,2025-01-22T23:50:00,1244,VOICE,BOM-702,19.076241,72.877476,BOM-808,19.054247,72.900097
F82A35CB,+91-91761-90330,+91-80720-63048,2025-01-30T20:37:00,1780,VOICE,BOM-621,19.136075,72.829518,BOM-901,19.029978,72.855196
E59CF907,+91-63990-99776,+91-87890-35981,2025-02-08T10:07:00,1684,VOICE,BOM-702,19.076192,72.877804,BOM-519,19.066377,72.878042
317FA8E8,+91-87890-17125,+91-91761-31967,2025-03-18T15:56:00,33,VOICE,BOM-447,19.044735,72.855988,BOM-103,18.963464,72.834494
940A6FBE,+91-88200-27863,+91-77540-25844,2025-04-20T17:42:00,6,SMS,BOM-808,19.054424,72.900346,BOM-447,19.044004,72.855729
24B94E96,+91-97300-11111,+91-97300-44444,2025-03-05T10:43:00,152,VOICE,BOM-212,19.041474,72.863281,BOM-103,18.963453,72.834449
668303EC,+91-77540-72727,+91-93400-82485,2025-02-22T18:58:00,750,VOICE,BOM-447,19.044694,72.855425,BOM-702,19.076063,72.877611
1D2061D8,+91-89120-86703,+91-89120-12023,2025-04-03T09:00:00,129,VOICE,BOM-318,19.119578,72.847169,BOM-244,19.09918,72.848513
278FCCA9,+91-88200-43571,+91-80720-82053,2025-01-24T23:44:00,963,VOICE,BOM-212,19.041547,72.864154,BOM-212,19.041675,72.86395
E99EB96E,+91-97300-77777,+91-70420-34523,2025-03-15T23:39:00,577,VOICE,BOM-702,19.076251,72.878122,BOM-212,19.04171,72.863762
EB44094B,+91-75300-16973,+91-91761-50025,2025-02-27T07:25:00,274,VOICE,BOM-901,19.029885,72.855751,BOM-702,19.075554,72.878108
4FE7592E,+91-87890-36050,+91-77540-36447,2025-04-18T23:55:00,860,VOICE,BOM-901,19.0294,72.855524,BOM-103,18.963526,72.834533
97C0CC63,+91-91761-56107,+91-89120-50812,2025-04-14T11:32:00,1602,VOICE,BOM-244,19.099198,72.848602,BOM-318,19.119315,72.846635
00A65ACC,+91-93400-66705,+91-89120-97086,2025-03-21T17:57:00,789,VOICE,BOM-901,19.029982,72.85567,BOM-702,19.075755,72.877819
91903E22,+91-63990-67290,+91-80720-15544,2025-04-14T08:02:00,734,VOICE,BOM-244,19.098586,72.849487,BOM-103,18.963697,72.833863
76245F54,+91-93400-35831,+91-87890-60627,2025-04-08T09:44:00,37,SMS,BOM-244,19.098598,72.848991,BOM-212,19.040956,72.863879
07F66F7C,+91-77540-16199,+91-88200-80603,2025-03-24T08:31:00,1641,VOICE,BOM-901,19.029593,72.854822,BOM-103,18.963736,72.834319
81FD0617,+91-97300-11111,+91-97300-44444,2025-03-04T15:03:00,178,VOICE,BOM-318,19.119235,72.846641,BOM-318,19.119246,72.8467
C9F0D6FC,+91-89120-70890,+91-87890-93121,2025-04-06T13:23:00,139,VOICE,BOM-103,18.963594,72.834475,BOM-103,18.96309,72.834547
F6CBF944,+91-91761-63801,+91-80720-48097,2025-04-13T16:25:00,1602,VOICE,BOM-702,19.076363,72.877648,BOM-519,19.065867,72.87879
7E0FBC13,+91-80720-23961,+91-77540-25984,2025-02-22T23:57:00,80,VOICE,BOM-808,19.054105,72.900562,BOM-244,19.099086,72.848749
B9993402,+91-75300-75880,+91-87890-94691,2025-03-31T09:06:00,1742,VOICE,BOM-702,19.075887,72.877728,BOM-901,19.029323,72.855332
C408FCDB,+91-88200-79027,+91-93400-29649,2025-04-09T11:23:00,1240,VOICE,BOM-212,19.041687,72.86392,BOM-702,19.075852,72.877359
C5C8EA26,+91-93400-52287,+91-80720-38519,2025-02-24T20:46:00,1391,VOICE,BOM-621,19.136496,72.829165,BOM-901,19.030063,72.855405
CB85A27B,+91-80720-88684,+91-80720-14130,2025-02-19T18:07:00,265,VOICE,BOM-621,19.135881,72.829638,BOM-212,19.041688,72.863518
A2A94581,+91-97300-77777,+91-77540-75375,2025-03-12T14:18:00,14,SMS,BOM-621,19.136402,72.829361,BOM-808,19.054464,72.900144
0AB68C2A,+91-93400-11443,+91-91761-45788,2025-01-28T13:59:00,79,VOICE,BOM-103,18.963505,72.833713,BOM-621,19.136341,72.829305
84DEB975,+91-89120-84617,+91-80720-55310,2025-04-09T17:52:00,14,SMS,BOM-103,18.963516,72.834087,BOM-621,19.136148,72.829199
